AverageTime,minimum,maximum,imagesize,vmType,noVMreq,CPUUtilization,MemoryUtilization,NetworkUtil
8.18,8.18,8.18,12.7,2,7,98.9421,59.14710015,54.457948
79.80333333,73.31,83.27,572.49,3,10,4.6142,6.173561542,48.5851248
13.41666667,9.34,17.09,12.7,1,13,99.9917,41.02286766,0.0016184
5.74,5.74,5.74,12.7,2,3,98.8549,7.228257567,52.5610928
76.27,75.71,76.83,572.49,3,8,77.6297,9.530253557,48.1573936
106.15,106.15,106.15,894.56,4,5,100.3581,54.07537684,0.0026032
7.81,7.81,7.81,12.7,1,3,100.1354,67.03254362,0.0016216
10.19,7.99,12.39,12.7,2,9,97.0492,28.80297439,53.2886496
74.68,74.68,74.68,572.49,3,4,98.0675,29.65660253,49.001284
101.94,101.94,101.94,894.56,4,2,99.9938,60.51675824,0.0023944
19.625,15.37,23.33,12.7,1,17,2.5244,18.09254191,0.001924
73.28,73.28,73.28,572.49,3,3,3.92,5.416259975,48.8529584
8.5,6.19,11.78,12.7,1,10,100.429,60.51319059,0.0017296
9.015,9.01,9.02,12.7,2,6,98.9048,7.253452563,53.2436432
85.15,84.64,85.66,572.49,3,8,89.4172,16.71151655,48.6783432
106.77,106.77,106.77,894.56,4,5,88.9695,18.48468826,0.0023272
20.358,13.69,27.1,12.7,1,20,99.9938,24.95702211,0.0016832
5.87,5.87,5.87,12.7,2,4,90.5928,15.12177131,52.7774704
76,73.81,78.19,572.49,3,10,90.5815,12.79524464,48.8661536
17.14,10.23,22.25,12.7,1,18,0.8985,67.06125706,0.0013672
84.02,81.33,85.81,572.49,3,10,5.0471,5.450976909,49.4789392
107.31,107.31,107.31,894.56,4,5,2.3782,18.587412,0.0026392
7.43,7.43,7.43,12.7,1,7,99.9918,34.64777075,0.0015944
7.36,7.33,7.39,12.7,2,7,99.5898,6.065818484,55.121424
83.74,83.31,84.17,572.49,3,8,98.5278,66.49978262,47.973568
105.51,105.51,105.51,894.56,4,5,99.9875,25.00485324,0.0022736
15.8,12.71,18.07,12.7,1,13,99.9896,37.90023815,0.0016344
14.06,12.59,15.1,12.7,2,13,97.2231,47.84008263,53.8139592
83.24,83.19,83.29,572.49,3,7,98.1364,59.61534818,49.8988416
102.03,102.03,102.03,894.56,4,2,99.9334,44.50932375,0.005744
5.29,5.29,5.29,12.7,1,3,2.5581,15.26376381,0.0017952
72.56,72.56,72.56,572.49,3,7,3.0877,5.466969827,49.165664
106.09,106.09,106.09,894.56,4,5,0.9241,7.369610356,0.0022536
15.078,10.84,19.01,12.7,1,18,99.9897,34.69363351,0.0016296
9.665,8.71,10.62,12.7,2,7,98.1196,8.471202537,54.1695128
73.88,72.35,75.41,572.49,3,9,66.2144,16.7348416,48.760148
107.22,107.22,107.22,894.56,4,5,99.8335,25.08617107,0.0061088
12.6,12.6,12.6,12.7,1,6,99.9938,25.06028715,0.0017232
8.22,8.22,8.22,12.7,2,4,96.7252,36.7045338,52.9793368
72.83,72.83,72.83,572.49,3,4,98.2426,64.70577091,50.1903616
101.78,101.78,101.78,894.56,4,2,25.8481,8.785770929,0.001952
8.2,8.2,8.2,12.7,1,6,4.0356,23.88493071,0.0017424
7.43,7.43,7.43,12.7,2,5,99.7231,41.86933589,53.8713176
7.47,7.47,7.47,12.7,1,3,87.5915,24.85292052,0.0017424
79.59,79.59,79.59,572.49,3,3,98.7945,56.42205458,48.27636
21.602,18.2,26.82,12.7,1,20,62.767,18.50887447,0.0017448
14.04666667,8.58,17.05,12.7,2,12,95.978,34.52809451,53.6150544
72.97,72.97,72.97,572.49,3,4,98.0095,33.63480394,48.623508
101.83,101.83,101.83,894.56,4,2,100.0062,60.70554848,0.0038664
18.672,17.28,20.81,12.7,1,19,1.578,47.81830766,0.0017824
5.8,5.8,5.8,12.7,2,3,98.1341,50.84785839,52.3375344
72.6,72.6,72.6,572.49,3,6,5.6337,6.285708802,48.5319176
105.42,105.42,105.42,894.56,4,3,1.0655,60.66005478,0.0024344
15.73666667,10.91,18.17,12.7,1,13,100.3456,57.46710564,0.0016208
10.85333333,10.08,11.37,12.7,2,10,98.5467,7.431539855,55.126432
78.34,78.34,78.34,572.49,3,7,98.0989,37.01410748,49.1291912
108.94,108.94,108.94,894.56,4,4,100.1562,64.01851832,0.0027632
10.17,10.17,10.17,12.7,1,7,99.9916,41.31639921,0.0015992
13.55,6.36,21.93,12.7,2,13,99.3201,32.10442932,54.2942704
74.43,74.3,74.56,572.49,3,6,97.672,33.67330996,48.7276288
102.34,102.34,102.34,894.56,4,3,99.8583,67.27135479,0.0024848
6.37,6.37,6.37,12.7,1,2,0.6337,8.97131338,0.0017688
6.27,6.27,6.27,12.7,2,3,76.1681,9.562387019,52.7266984
78.765,76.73,80.8,572.49,3,9,3.2006,6.291097186,49.0080504
108.5,108.5,108.5,894.56,4,2,1.4964,24.81704717,0.0024088
15.142,10.12,18.03,12.7,1,18,99.9917,38.63743785,0.0016352
10.75,7.82,13.33,12.7,2,10,98.0468,8.567233858,53.6459272
105.92,105.92,105.92,894.56,4,3,100.3763,63.97821617,0.0017928
12.01,12.01,12.01,12.7,1,7,100.1125,67.11258202,0.001624
7.17,7.17,7.17,12.7,2,5,87.4846,25.63241533,52.2818424
96.82,95.14,98.59,572.49,3,10,91.5944,25.79861865,49.4324872
101.25,101.25,101.25,894.56,4,5,99.9874,25.1279987,0.0030368
11.42,9.88,13.42,12.7,1,11,1.9886,44.00965579,0.0016952
15.75,15.3,16.4,12.7,2,15,99.1671,49.55346543,53.9904672
88.28333333,88.07,88.69,572.49,3,10,5.1517,8.510741951,48.4471992
107.55,107.55,107.55,894.56,4,4,1.9578,54.20334478,0.0083048
15.7,13.29,19.02,12.7,1,14,99.9917,52.57723411,0.0016248
4.75,4.75,4.75,12.7,2,2,98.5715,7.391803605,52.7631288
71.67,71.67,71.67,572.49,3,4,51.8441,12.83522694,49.8235304
107.31,107.31,107.31,894.56,4,4,99.9875,41.68509748,0.002384
8.62,8.62,8.62,12.7,1,3,99.9938,47.82044825,0.0017464
15.64333333,14.62,17.45,12.7,2,15,97.5977,46.460878,52.88368
84.01333333,80.31,86.31,572.49,3,10,98.078,49.21845071,49.6332984
101.45,101.45,101.45,894.56,4,3,65.3802,15.38971419,0.0030248
13.62666667,11.43,14.9,12.7,1,12,1.5843,20.22006747,0.0017736
16.02666667,13.55,19.09,12.7,2,13,98.8235,23.67505442,54.5715008
75.125,73.66,76.59,572.49,3,8,4.8493,7.773739088,50.2347032
8.855,7.38,10.33,12.7,1,8,99.9959,31.53422029,0.0017208
5.72,5.72,5.72,12.7,2,2,99.4816,6.832445152,54.4393112
79.4,79.4,79.4,572.49,3,6,97.9969,35.49999643,49.6397984
106.89,106.89,106.89,894.56,4,2,99.9896,54.21414615,0.0023816
13.74666667,9.39,17.92,12.7,1,14,99.9938,50.97383337,0.001644
9.165,8.14,10.19,12.7,2,7,97.2823,43.48385786,53.7709304
73.35,73.35,73.35,572.49,3,1,98.4467,45.97698152,48.6171
7.12,7.12,7.12,12.7,2,5,99.467,64.64401364,54.6891152
73.22,73.22,73.22,572.49,3,5,2.9232,6.353198916,48.9635176
8.47,8.47,8.47,12.7,1,5,99.9917,50.97248013,0.0016392
15.78333333,13.61,17.58,12.7,2,12,99.8596,38.69299478,52.6412056
101.64,101.64,101.64,894.56,4,2,99.9875,44.52017433,0.001888
11.41,9.69,12.43,12.7,1,10,1.8657,57.58053234,0.0018512
14.31,13.81,15,12.7,2,11,98.9316,57.60671151,55.2345784
10.63,9.11,12.29,12.7,1,9,1.6198,51.15637408,0.0020336
71.97,71.97,71.97,572.49,3,2,2.1193,5.676157192,49.0033304
107.21,107.21,107.21,894.56,4,1,0.8825,18.71633952,0.0024944
11.47333333,10.71,11.89,12.7,1,10,99.9938,31.58645562,0.0017088
8.7,7,10.47,12.7,2,9,99.1066,7.433163751,53.8531296
18.17666667,15.35,23.35,12.7,1,12,57.5485,45.17199645,0.0017664
5.275,4.96,5.59,12.7,2,7,99.0234,46.34954269,0.003112
18.808,8.56,26.94,12.7,1,20,100.1583,67.27588202,0.001656
9.1225,7.55,12.82,12.7,2,15,45.3087,8.672073585,0.006088
77.13,77.13,77.13,572.49,3,5,98.8987,63.77166148,0.0058072
107.99,107.99,107.99,894.56,4,5,99.8105,51.2644862,0.0039752
16.24,12.61,19.35,12.7,1,14,41.6526,64.11297496,0.001644
6.46,6.46,6.46,12.7,2,3,99.2272,40.09559828,0.0025256
103.03,103.03,103.03,894.56,4,2,99.9916,60.85228966,0.0019136
20.05,13.59,24.72,12.7,1,16,59.6123,39.81336019,0.0016904
6.06,6.06,6.06,12.7,2,5,98.6088,43.93813054,0.0035728
72.8,72.8,72.8,572.49,3,2,0.6259,6.548558558,0.0038808
102.92,102.92,102.92,894.56,4,3,44.2626,12.41313693,0.0023952
7.59,7.59,7.59,12.7,1,7,25.1839,9.071601277,0.001612
10.17333333,7.96,11.71,12.7,2,10,10.8854,6.385258565,0.0022072
107.61,107.61,107.61,894.56,4,3,99.9896,41.50393463,0.0019432
7.74,7.49,7.99,12.7,1,8,99.9916,54.4873298,0.0017728
79.795,79.58,80.01,572.49,3,7,37.7066,9.09627958,0.0018016
101.87,101.87,101.87,894.56,4,2,51.7564,12.36557645,0.0021328
18.282,5.25,24.17,12.7,1,19,29.5918,12.34453961,0.0018392
5.56,5.56,5.56,12.7,2,4,56.5463,15.32776009,0.0063696
72.71,72.71,72.71,572.49,3,2,0.6715,6.482839968,0.0045864
107.7,107.7,107.7,894.56,4,5,59.2476,21.13727361,0.0024224
14.07666667,10.11,16.46,12.7,1,12,37.6969,9.122507965,0.0016144
8.275,7.5,9.05,12.7,2,7,18.3455,7.598555126,0.0023576
105.95,105.95,105.95,894.56,4,2,100.2062,61.91357969,0.0019072
19.364,11.88,25.41,12.7,1,20,99.9896,57.74838416,0.0015568
15.11,11.41,16.82,12.7,2,14,81.1842,18.62109554,0.0058864
75.67,75.67,75.67,572.49,3,4,78.3546,18.54054045,0.0100672
105.63,105.63,105.63,894.56,4,5,99.9854,54.57807115,0.0039872
6.76,6.76,6.76,12.7,1,7,100.0524,49.74082862,0.0017312
7.09,7.09,7.09,12.7,2,4,99.5961,61.68697234,0.0023152
76.57,75.88,77.26,572.49,3,6,0.663,6.515440916,0.0025752
107.06,107.06,107.06,894.56,4,2,58.849,40.79741673,0.0024144
13.52666667,11.46,16.61,12.7,1,12,75.1645,15.64614218,0.0016624
5.77,5.77,5.77,12.7,2,4,35.1362,7.612481267,0.0023664
74.61,74.61,74.61,572.49,3,3,100.1978,68.21722516,0.0036736
104.39,104.39,104.39,894.56,4,5,76.2734,22.11564651,0.0024576
20.10666667,18.63,21.39,12.7,1,13,99.9938,38.32117174,0.0016704
12.79,11.97,13.62,12.7,2,10,98.9585,30.37493058,0.003296
74.09,74.09,74.09,572.49,3,5,99.9708,30.69818436,0.00878
103.53,103.53,103.53,894.56,4,5,99.9958,61.06661936,0.0023352
19.8825,16.79,24.26,12.7,1,16,60.8782,45.8113441,0.0014992
8.15,8.15,8.15,12.7,2,7,98.7319,53.70552216,0.0030872
73.65,73.65,73.65,572.49,3,5,0.6962,6.592403758,0.0051368
7.43,7.43,7.43,12.7,1,2,99.9896,51.21505578,0.0015712
75.17,75.17,75.17,572.49,3,1,100.2831,67.53907623,0.001752
105.95,105.95,105.95,894.56,4,3,99.9917,43.60702793,0.002496
14.3825,7.5,21.06,12.7,1,17,99.9917,67.48012388,0.0016552
74.81,74.81,74.81,572.49,3,5,75.1989,12.51349864,0.001848
20.86333333,18.59,22.52,12.7,1,15,59.4765,27.78321674,0.0017552
6.86,6.86,6.86,12.7,2,4,99.0568,62.73866662,0.0037216
78.145,76.71,79.58,572.49,3,8,0.6319,6.608445885,0.002424
107.39,107.39,107.39,894.56,4,4,61.064,49.30146626,0.0025072
10.456,7.03,13.47,12.7,1,20,99.9917,31.85700658,0.0017384
7.88,7.81,7.95,12.7,2,8,45.3455,8.909654531,0.0085472
77.435,76.59,78.28,572.49,3,7,38.8813,13.94646408,0.008056
107.28,107.28,107.28,894.56,4,3,99.9625,44.96898481,0.0057704
14.67666667,11.61,16.36,12.7,1,12,100.2228,70.85480178,0.0016224
10.44666667,7.74,14.12,12.7,2,11,98.7361,59.68470824,0.0029488
78,78,78,572.49,3,4,99.9938,60.02552962,0.0084296
104.72,104.72,104.72,894.56,4,3,99.9938,31.94745269,0.0024632
11.03,11.03,11.03,12.7,1,4,59.0732,67.58316748,0.0018344
74.88,74.73,75.03,572.49,3,9,0.1835,5.935488506,0.0016608
105.48,105.48,105.48,894.56,4,4,60.6499,62.05790962,0.0025096
14.1475,11.5,17.92,12.7,1,16,99.9897,44.91839798,0.0016592
5.55,5.55,5.55,12.7,2,2,44.6073,8.319269818,0.0054872
106.39,106.39,106.39,894.56,4,3,99.9917,54.58313968,0.0018984
16.205,15.48,17.47,12.7,1,17,50.2229,12.48572017,0.0016984
13.8175,12.61,14.72,12.7,2,15,98.5194,60.3142633,0.004884
76.74,76.74,76.74,572.49,3,7,99.3941,60.76172053,0.0169688
106.34,106.34,106.34,894.56,4,2,100.0125,70.86892475,0.0044896
12.83,12.83,12.83,12.7,1,5,50.2363,19.03924883,0.0016176
7.78,7.78,7.78,12.7,2,5,88.239,19.62456502,0.002264
82.41666667,75.08,87.57,572.49,3,10,0.6943,6.667053777,0.0023472
7.71,7.71,7.71,12.7,1,6,99.9917,31.89376569,0.0015944
9.22,9.22,9.22,12.7,2,5,42.1025,6.599071574,0.002308
77.16,77.16,77.16,572.49,3,6,99.9584,36.05718969,0.002424
102.75,102.75,102.75,894.56,4,3,75.875,15.78902044,0.0025952
14.93,13.16,15.94,12.7,1,10,99.7563,67.74381019,0.001568
5.78,5.78,5.78,12.7,2,3,89.1592,21.00209655,0.0026072
75.34,75.34,75.34,572.49,3,7,87.9975,19.93155523,0.0019816
8.77,8.77,8.77,12.7,1,7,61.3456,23.20274665,0.0017592
7.1,6.8,7.4,12.7,2,7,99.8397,26.3376538,0.0021344
75.29,74.01,76.57,572.49,3,8,0.882,6.829369591,0.0040064
110.9,110.9,110.9,894.56,4,5,60.3839,46.01209212,0.0024456
9.38,9.3,9.46,12.7,1,9,99.9938,41.89194742,0.0016592
11.53,11.41,11.65,12.7,2,11,40.1033,7.302735355,0.0024528
82.455,81.43,83.48,572.49,3,7,100.1873,59.52955233,0.0073464
107.47,107.47,107.47,894.56,4,3,100.0854,38.58640814,0.0024216
19.81333333,19.19,20.18,12.7,1,15,99.9937,41.92708263,0.001668
16.83666667,15.23,17.77,12.7,2,11,99.0026,27.45878194,0.0042816
76.49,76.49,76.49,572.49,3,7,99.8606,27.87651696,0.0109576
103.76,103.76,103.76,894.56,4,4,99.9084,54.88156752,0.003124
17.388,14.3,21.44,12.7,1,19,59.1096,64.57954988,0.0017288
5.35,5.35,5.35,12.7,2,4,98.2948,67.62159969,0.0073352
84.25,83.78,84.72,572.49,3,9,0.7521,6.85035722,0.004736
107.56,107.56,107.56,894.56,4,5,59.9452,29.36415357,0.0034792
19.592,16.47,22.43,12.7,1,19,99.9938,38.60717432,0.0016424
6.66,6.66,6.66,12.7,2,4,43.902,9.145709998,0.0088816
74.06,74.06,74.06,572.49,3,3,100.2332,71.69086231,0.004964
108.69,108.69,108.69,894.56,4,3,99.9916,41.82854165,0.0023112
9.4,9.4,9.4,12.7,1,5,58.9619,49.52799979,0.0018648
12.32,5.47,17.08,12.7,2,13,99.9813,68.32750248,0.0022624
79.51,79.26,79.76,572.49,3,9,2.3895,7.641342332,0.0119088
107.97,107.97,107.97,894.56,4,4,61.4516,29.94226065,0.0025584
6.67,6.67,6.67,12.7,1,3,99.9896,35.42610915,0.0016176
12.08,11.96,12.2,12.7,2,7,40.2731,6.740645804,0.0023048
93.07,92.47,94.03,572.49,3,10,99.9459,40.09926435,0.0035832
108.59,108.59,108.59,894.56,4,5,99.9083,38.70694553,0.0025504
8.03,7.32,8.74,12.7,1,8,99.9917,41.85828848,0.0016656
11.47333333,8.86,13.62,12.7,2,9,100.1909,69.05916617,0.0023688
73.45,73.45,73.45,572.49,3,4,100.0312,68.59578983,0.0073912
11.266,4.73,14.49,12.7,1,14,99.9916,28.74335771,0.0015696
88.25,86.94,89.52,572.49,3,7,51.2657,17.37748625,0.0041024
105.43,105.43,105.43,894.56,4,1,100.1333,67.85588363,0.002644
13.304,6.01,22.82,12.7,1,15,99.9958,61.40748995,0.0016152
11.75666667,10.19,13.74,12.7,2,8,98.4135,51.38546647,0.0066632
