AverageTime,minimum,maximum,imagesize,vmType,noVMreq,CPUUtilization,MemoryUtilization,NetworkUtil
74.86,74.86,74.86,572.49,3,2,98.4863,29.93793026,97.3155088
13.445,6.98,18.78,12.7,1,16,12.7765,5.739070871,0.0019352
93.94,92.56,95.32,572.49,3,9,12.511,5.795070687,96.340712
106.28,106.28,106.28,894.56,4,5,51.1726,5.790395835,0.0063072
8.325,7.14,9.51,12.7,2,11,99.9917,67.38997303,0.00162
90.07,86.08,93.16,572.49,3,10,98.3758,42.9261479,97.0490968
15.2175,6.59,19.99,12.7,1,14,87.5845,15.60620909,0.001724
9.815,9.04,10.59,12.7,1,7,49.2311,5.619935935,0.0018792
8.08,7.86,8.3,12.7,2,6,99.7857,33.00618385,0.0021296
107.53,107.53,107.53,894.56,4,4,12.4602,5.777749127,0.0017376
8.22,8.22,8.22,12.7,1,4,100.2727,60.87263757,0.001616
13.87,12.82,14.92,12.7,2,11,99.9188,61.49769001,0.002068
83.575,83.29,83.86,572.49,3,6,98.67,55.83587723,98.3900288
11.96,11.1,12.82,12.7,1,8,62.6755,9.142708251,0.0017168
9.38,9.38,9.38,12.7,2,6,52.282,52.49490749,0.002276
81.5,80.94,82.06,572.49,3,5,98.3445,52.04085625,98.1184584
106.89,106.89,106.89,894.56,4,5,99.9688,34.99907364,0.0061376
13.7625,6.08,17.24,12.7,1,15,51.3348,5.741998805,0.0018168
7.93,7.67,8.19,12.7,2,9,98.6318,24.56207085,0.0076368
7.835,7.61,8.06,12.7,1,5,87.5882,25.13592135,0.0017616
12.2525,9.31,14.2,12.7,2,13,88.8854,26.48604347,0.0020328
96.40666667,94.48,97.71,572.49,3,8,98.0926,60.57002696,95.943204
116.34,116.12,116.56,894.56,4,4,99.6231,56.27809371,0.0079544
9.3175,7.52,10.29,12.7,1,4,99.9937,35.67618918,0.0017152
10.18083333,8.72,13.17,12.7,2,12,52.4466,32.22422858,0.0023096
9.06,9.06,9.06,12.7,2,4,49.1627,37.17452874,0.0015848
79.17,79.07,79.27,572.49,3,5,97.8928,38.42106597,49.5204392
20.265,15.54,24.6,12.7,1,18,50.6261,5.297026621,0.0018296
14.96333333,14.44,15.4,12.7,2,11,98.7423,46.7666872,0.0112264
75.21,75.21,75.21,572.49,3,3,50.1591,7.591222988,48.3244608
14.25666667,13.81,14.85,12.7,2,12,99.9916,63.69551059,0.0016776
75.5,75.5,75.5,572.49,3,4,98.5111,20.77531697,48.7861328
105.08,105.08,105.08,894.56,4,4,76.374,21.63219291,0.003952
9.2,9.2,9.2,12.7,1,5,62.6994,8.760477514,0.0017568
9.1,7.21,10.65,12.7,2,10,50.0587,32.46306436,0.0021208
12.6275,6.73,22,12.7,1,15,50.3502,5.253968766,0.0018728
9.205,8.41,10,12.7,2,7,98.6258,53.26534785,0.0062768
90.505,90.15,90.86,572.49,3,10,50.0457,6.863668249,49.6469136
11.68666667,6.52,17.28,12.7,1,13,100.1624,60.60932033,0.001772
83.875,83.11,84.64,572.49,3,8,98.5177,31.44089547,49.109312
107.77,107.77,107.77,894.56,4,5,100.2353,50.82696918,0.006244
10.41,10.12,10.7,12.7,2,9,50.276,26.58709411,0.001624
74.65,74.65,74.65,572.49,3,4,98.026,36.08179418,48.4479792
19.5425,15.65,21.56,12.7,1,17,37.8728,5.397585168,0.0017712
5.41,5.41,5.41,12.7,2,3,80.3023,24.07655047,0.0074712
13.36,13.02,13.7,12.7,1,10,100.3935,53.59359634,0.001788
6.92,6.92,6.92,12.7,2,6,99.5815,61.82945694,0.0022888
83.225,80.24,86.21,572.49,3,8,98.5986,35.35738881,49.8723096
106.72,106.72,106.72,894.56,4,5,100.0625,54.1458687,0.006364
17.038,9.85,23.07,12.7,1,20,99.9917,50.90577736,0.001872
6.6,6.6,6.6,12.7,2,4,51.778,61.42483612,0.01388
92.15,90.87,93.45,572.49,3,10,97.6076,65.46282643,50.0854408
17.4375,13.43,22.08,12.7,1,18,50.9314,5.434073625,0.0017672
5.63,5.63,5.63,12.7,2,2,98.5838,17.80597343,0.0098008
85.54,84.61,86.47,572.49,3,10,49.2198,6.2116985,48.9651696
100.53,100.53,100.53,894.56,4,5,49.8364,5.488351128,0.0060072
7.665,6.38,8.95,12.7,1,7,99.9896,24.9794614,0.0016384
7.49,7.1,7.88,12.7,2,7,99.3524,26.24039225,0.00206
79.44,78.64,80.24,572.49,3,8,98.6858,42.71718198,49.0967264
107.02,107.02,107.02,894.56,4,5,100.0769,30.5717911,0.0061136
16.14,13.21,18.61,12.7,1,13,99.9917,50.95980881,0.001672
14.16,12.89,15.49,12.7,2,13,54.069,17.18387353,0.004844
82.38,81.73,83.03,572.49,3,7,98.1196,17.47484622,48.964104
83.59,83.4,83.78,572.49,3,7,49.1623,50.76809064,49.1298472
106.36,106.36,106.36,894.56,4,5,44.8922,5.477598966,0.0058448
15.8,10.9,21.01,12.7,1,18,100.2352,50.9630074,0.0017376
8.5,6.76,10.24,12.7,2,7,98.7609,53.38989577,0.0085
87.47,87.22,87.72,572.49,3,9,98.7554,56.23442075,49.3455168
108.35,108.35,108.35,894.56,4,5,100.0583,25.10570704,0.0059608
9.31,7.32,11.3,12.7,1,6,75.1644,21.75856156,0.0016624
8.22,8.22,8.22,12.7,2,4,51.4941,39.65259446,0.002396
75.69,75.69,75.69,572.49,3,4,97.949,35.54076607,48.9107592
7.035,6.98,7.09,12.7,1,6,43.6349,5.487342344,0.001804
9.21,8.38,10.04,12.7,2,5,88.9009,16.55906714,0.0022488
78.52,78.52,78.52,572.49,3,3,98.6509,36.34090405,49.0110592
23.42,18.08,26.91,12.7,1,20,62.696,12.09163007,0.0017376
17.28333333,15.8,18.64,12.7,2,12,52.6788,28.80326964,0.014728
75.32,75.32,75.32,572.49,3,4,97.8948,30.54940102,49.1034248
18.215,14.69,19.96,12.7,1,19,50.6168,5.506460032,0.0018144
5.9,5.9,5.9,12.7,2,3,98.6944,59.8215584,0.0091672
80.845,80.81,80.88,572.49,3,6,51.2486,6.294591023,49.508376
17.31666667,15.33,19.56,12.7,1,13,99.9875,31.50966501,0.001728
11.73,10.57,12.89,12.7,2,10,98.8921,33.35844632,0.0051336
80.3,79.44,81.16,572.49,3,7,98.6779,39.46774093,49.9101824
108.85,108.85,108.85,894.56,4,4,100.361,62.18452432,0.0056232
8.28,7.34,9.22,12.7,1,7,99.9938,34.74419574,0.0017336
13.02333333,10.52,14.63,12.7,2,13,27.5538,10.12986495,0.0021744
79.33,78.42,80.24,572.49,3,6,52.8831,11.07804815,49.7507032
82.18,80.92,83.44,572.49,3,9,50.5008,5.479911788,49.3355984
16.575,15.7,17.41,12.7,1,18,100.0479,66.1187575,0.0017448
11.305,11.1,11.51,12.7,2,10,98.555,69.66185313,0.009176
72.79,72.79,72.79,572.49,3,3,63.9728,20.01275005,49.4504984
9.52,8.51,10.53,12.7,1,7,50.1978,15.31267754,0.0016984
6.13,6.13,6.13,12.7,2,5,15.162,7.518246074,0.0024808
86.75,86.08,87.42,572.49,3,10,25.3331,9.579167281,49.6979272
105.27,105.27,105.27,894.56,4,5,99.9417,67.24335488,0.0064976
10.55,10.19,10.91,12.7,1,11,51.1618,5.540045159,0.0018064
11.385,6.33,16.3,12.7,2,15,99.2421,53.94723666,0.0027472
86.665,86.15,87.18,572.49,3,10,49.8206,8.54208807,50.2444256
106.22,106.22,106.22,894.56,4,4,50.4063,5.638266279,0.0062408
12.485,9.51,14.62,12.7,1,14,99.9917,37.55075599,0.0017576
76.66,76.66,76.66,572.49,3,4,98.5507,35.73897983,48.3398056
106.74,106.74,106.74,894.56,4,4,100.5164,60.17138503,0.004096
16.01,14.35,19.48,12.7,2,15,49.8763,41.82261197,0.0013592
88.97,88.95,88.99,572.49,3,10,97.6534,63.60658997,50.1007864
12.91666667,12.06,13.44,12.7,1,12,18.8077,5.556308726,0.0017856
15.94,14.18,17.78,12.7,2,13,41.344,13.93096325,0.0031576
86.99,86.37,87.61,572.49,3,8,20.9912,7.786705653,48.8099296
8.385,8.33,8.44,12.7,1,8,50.1644,12.15474058,0.0016928
84.755,83.78,85.73,572.49,3,6,99.317,54.34432851,48.9036264
14.985,13.48,16.31,12.7,1,14,37.7121,8.911819726,0.0017176
8.03,8.03,8.03,12.7,2,7,55.4507,50.33207449,0.007656
7.88,6.72,9.04,12.7,1,7,50.5761,5.46775717,0.0018432
6.82,6.82,6.82,12.7,2,5,99.8293,71.66758646,0.002408
81.26,80.72,81.8,572.49,3,5,49.9826,6.332826399,49.425036
7,7,7,12.7,1,5,99.9896,70.33685268,0.0016464
13.16333333,12.21,14.09,12.7,2,12,39.1172,16.06269617,0.0021816
10.345,9.73,10.96,12.7,1,10,49.5658,5.471275612,0.0017672
14.215,13.72,14.71,12.7,2,11,99.2878,29.60232503,0.0024864
10.87,8.79,12.29,12.7,1,9,50.2302,5.478263287,0.0019488
6.06,6.06,6.06,12.7,2,2,99.3586,58.26200287,0.00254
73.77,73.77,73.77,572.49,3,2,50.2072,6.41247113,49.6820304
10.4775,8.13,11.93,12.7,1,10,99.9917,44.62336555,0.0016792
8.39,7.3,8.99,12.7,2,9,98.8213,47.04048595,0.0031696
12.10352941,8.42,16.75,12.7,1,17,99.9937,38.0753483,0.001648
9.639090909,8.65,11.64,12.7,2,11,94.6533,48.32579985,0.0203616
14.84333333,14.37,15.57,12.7,1,12,49.4012,4.696234209,0.0015072
11.185,10.76,11.61,12.7,2,7,99.1046,27.00502596,0.0060904
22.384,12.4,28.96,12.7,1,20,99.9895,21.95783332,0.0016672
12.2075,9.31,14.11,12.7,2,15,98.4694,25.14576314,0.0127696
75.37,75.37,75.37,572.49,3,5,55.6797,18.37975011,95.7297968
109.02,109.02,109.02,894.56,4,5,100.5043,62.88668722,0.0038104
16.045,12.11,18.46,12.7,1,14,99.9896,35.0553195,0.0016352
72.23,72.23,72.23,572.49,3,2,49.5738,15.57141834,96.3054464
20.98,18.87,22.22,12.7,1,16,38.3076,5.765889764,0.001772
6.435,5.84,7.03,12.7,2,5,80.7623,24.45307297,0.0088912
9.605,8.56,10.65,12.7,1,7,99.9896,31.69793856,0.0017768
10.15,9.71,10.59,12.7,2,10,99.5085,33.09392345,0.0021768
9.91,9.89,9.93,12.7,1,8,99.9937,28.45189293,0.0017856
82.595,81.69,83.5,572.49,3,7,97.9657,70.74026788,97.0457816
24.645,14.16,33.05,12.7,1,19,50.3399,5.795365941,0.0018544
6.26,6.26,6.26,12.7,2,4,98.6444,69.79971208,0.0129624
108.09,108.09,108.09,894.56,4,5,48.7186,5.839654022,0.0017528
16.52666667,14.52,18.21,12.7,1,12,87.5959,12.46699615,0.0016808
8.79,8.69,8.89,12.7,2,7,90.3148,14.28947526,0.0038264
20.172,17.83,22.72,12.7,1,20,99.9917,35.02006127,0.0017072
16.63,12.6,20.64,12.7,2,14,54.4558,70.13750711,0.0113944
74.37,74.37,74.37,572.49,3,4,97.5929,72.75788519,95.6268488
100.95,100.95,100.95,894.56,4,5,99.8355,70.50928094,0.0043256
11.505,10.42,12.59,12.7,1,7,31.7182,5.829098696,0.0018272
6.72,6.72,6.72,12.7,2,4,65.5733,16.86758282,0.002356
76.54,76.54,76.54,572.49,3,6,31.8528,6.651208486,95.4259224
12.13333333,8.62,14.39,12.7,1,12,100.2082,61.91020887,0.0016968
5.91,5.91,5.91,12.7,2,4,98.8963,65.99738356,0.0050416
109.59,109.59,109.59,894.56,4,5,100.3287,68.5331714,0.0018168
19.82666667,18.55,21.01,12.7,1,13,99.9896,48.01644761,0.00168
11.21,10.64,11.78,12.7,2,10,48.3881,17.49416074,0.0066632
75.61,75.61,75.61,572.49,3,5,87.2667,17.17750097,97.0970112
101.46,101.46,101.46,894.56,4,5,99.9646,51.28707312,0.004156
16.42,14.43,17.95,12.7,1,16,50.2939,5.824743701,0.0017928
8.375,7.33,9.42,12.7,2,7,98.6339,66.70444276,0.0080392
76.29,76.29,76.29,572.49,3,5,51.012,7.385061975,96.1519624
14.455,10.84,19.14,12.7,1,17,99.9896,34.95407203,0.0017424
81.55,80.78,82.32,572.49,3,5,98.5571,44.87930145,96.0501496
17.61,15.08,19.56,12.7,1,15,50.8492,5.85082446,0.0018104
7.41,7.41,7.41,12.7,2,4,98.6445,24.58510065,0.0089376
83.58,82.64,84.52,572.49,3,8,49.1344,6.709176662,97.4449616
107.89,107.89,107.89,894.56,4,4,50.3909,5.965998072,0.0063224
16.818,6.45,22.56,12.7,1,20,100.2082,53.4815721,0.0017072
7.695,7.53,7.86,12.7,2,8,98.7133,70.66537181,0.0134584
77.485,77.31,77.66,572.49,3,7,75.9312,13.99680486,96.1150504
14.07666667,13.54,14.41,12.7,1,12,99.9916,51.32233135,0.0017536
11.08,8.37,13.29,12.7,2,11,54.4439,40.67363154,0.0047736
78.27,78.27,78.27,572.49,3,4,98.1156,56.78762808,95.3156064
6.82,6.82,6.82,12.7,1,4,32.6668,5.922029851,0.0018528
85.215,84.74,85.69,572.49,3,9,30.6969,5.979382915,95.806056
104.79,104.79,104.79,894.56,4,4,50.9877,5.979948818,0.0061336
12.54,6.02,17.49,12.7,1,16,99.9896,48.12842264,0.0017056
75.19,75.19,75.19,572.49,3,2,98.7301,35.2515403,95.6183904
16.0275,12.48,22.83,12.7,1,17,99.9875,22.24034206,0.001752
16.535,13.61,19.29,12.7,2,15,36.8216,14.985241,0.0084992
75.425,75.41,75.44,572.49,3,7,67.3221,15.44696884,96.8465752
6.73,6.73,6.73,12.7,1,5,49.0834,5.954040291,0.0018416
7.54,7.54,7.54,12.7,2,5,99.8626,65.07336197,0.002128
82.935,81.71,84.16,572.49,3,10,51.6049,6.754694967,93.155328
8.2,7.08,9.32,12.7,1,6,100.1729,59.52490208,0.0016576
6.78,6.78,6.78,12.7,2,5,99.5855,68.80770829,0.0023192
85.06,83.99,86.13,572.49,3,6,98.5072,39.16360484,94.1939608
11.025,9.19,12.86,12.7,1,10,99.9917,54.64440485,0.0017088
6.26,6.26,6.26,12.7,2,3,52.4036,60.56124316,0.0025424
84.06,83.1,85.02,572.49,3,7,97.9782,61.94369558,95.831044
9.77,9.66,9.88,12.7,1,7,51.071,5.950940125,0.0019456
6.9,6.9,6.9,12.7,2,7,99.3857,30.02458727,0.0025568
87.91,86.39,89.43,572.49,3,8,49.0376,6.725415625,94.7861496
108.18,108.18,108.18,894.56,4,5,50.9579,6.010261548,0.0061392
8.26,8.22,8.3,12.7,1,9,37.6963,9.488376716,0.0016744
9.67,9.03,10.28,12.7,2,11,40.1844,10.6782006,0.002452
79.965,79.16,80.77,572.49,3,7,64.2249,14.91967003,95.3940456
12.12,6.06,15.16,12.7,1,15,99.9896,64.51383129,0.0017312
17.3,16.71,18.43,12.7,2,11,53.9069,60.97058804,0.0080992
82.4,82.19,82.61,572.49,3,7,97.866,69.9149349,95.3242528
101,101,101,894.56,4,4,99.9604,51.69216143,0.0059056
18.31,16.09,23.43,12.7,1,19,51.3686,6.125361348,0.0018992
6.38,6.38,6.38,12.7,2,4,98.6548,47.53437186,0.0124768
84.725,84.11,85.34,572.49,3,9,49.0815,6.978989489,96.4770808
105.53,105.53,105.53,894.56,4,5,50.0082,6.216151912,0.0061744
12.045,5.8,15.68,12.7,1,19,99.9896,16.0288404,0.00174
6.94,6.94,6.94,12.7,2,4,99.0715,18.34857622,0.0133776
77.72,77.72,77.72,572.49,3,3,98.3879,68.4734317,95.0627088
10.72,10.72,10.72,12.7,1,5,50.7688,6.025319495,0.0017792
15.21333333,12.87,17.47,12.7,2,13,100.1062,65.15750933,0.0022056
76.26,76.08,76.44,572.49,3,9,52.1096,8.367543825,96.7322632
106.06,106.06,106.06,894.56,4,4,26.2295,6.198362867,0.00596
8.57,7.65,9.49,12.7,2,7,87.4413,16.01922004,0.0016968
82.745,79.64,85.85,572.49,3,10,98.5687,60.06332211,95.6314328
107.77,107.77,107.77,894.56,4,5,100.0645,54.90659029,0.0064672
7.395,7.38,7.41,12.7,1,8,99.9937,48.37788755,0.0017104
12.69,12.23,13.15,12.7,2,9,53.0066,54.63594091,0.002276
74.61,74.61,74.61,572.49,3,4,97.9175,66.00013926,95.7916472
13.47,12.52,15.02,12.7,1,14,99.9876,38.57700922,0.001784
82.935,82.14,83.73,572.49,3,7,98.3885,52.2987605,97.4679856
11.25,8.62,17.95,12.7,1,15,99.9958,61.2734939,0.0017832
7.825,7.29,8.36,12.7,2,8,56.0959,59.2652263,0.0103368
11.465,11.13,11.8,12.7,1,5,49.2301,6.067270149,0.001864
